path,gw,apn,pool_name,vpn_instance,section,start_ip,end_ip
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,41,10.237.0.0,10.237.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,41,2C0F:FC89:589::,2C0F:FC89:589:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,41,2C0F:FC89:589::,2C0F:FC89:589:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,41,172.27.0.0,172.27.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,41,2C0F:FC89:495::,2C0F:FC89:495:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,41,2C0F:FC89:823E::,2C0F:FC89:823E:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,41,10.225.0.0,10.225.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,41,2C0F:FC89:81F2::,2C0F:FC89:81F2:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat,Gi_MI_IPv4,42,10.165.0.0,10.165.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,42,10.237.128.0,10.237.255.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,42,10.237.128.0,10.237.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,42,2C0F:FC89:58A::,2C0F:FC89:58A:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,42,2C0F:FC89:58A::,2C0F:FC89:58A:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,42,172.27.128.0,172.27.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,42,2C0F:FC89:496::,2C0F:FC89:496:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,42,2C0F:FC89:823F::,2C0F:FC89:823F:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,42,10.225.128.0,10.225.255.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,42,2C0F:FC89:81F3::,2C0F:FC89:81F3:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat,Gi_MI_IPv4,43,10.165.128.0,10.165.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,43,10.238.0.0,10.238.127.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,43,10.238.0.0,10.238.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,43,2C0F:FC89:58B::,2C0F:FC89:58B:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,43,2C0F:FC89:58B::,2C0F:FC89:58B:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,43,10.50.0.0,10.50.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,43,2C0F:FC89:497::,2C0F:FC89:497:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,43,2C0F:FC89:8240::,2C0F:FC89:8240:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,43,2C0F:FC89:81F4::,2C0F:FC89:81F4:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,44,10.238.128.0,10.238.255.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,44,10.238.128.0,10.238.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,44,2C0F:FC89:58C::,2C0F:FC89:58C:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,44,2C0F:FC89:58C::,2C0F:FC89:58C:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,44,10.50.128.0,10.50.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,44,2C0F:FC89:498::,2C0F:FC89:498:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,44,2C0F:FC89:8241::,2C0F:FC89:8241:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,44,10.41.128.0,10.41.255.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,44,2C0F:FC89:81F5::,2C0F:FC89:81F5:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,45,10.239.0.0,10.239.127.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,45,10.239.0.0,10.239.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,45,2C0F:FC89:58D::,2C0F:FC89:58D:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,45,2C0F:FC89:58D::,2C0F:FC89:58D:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,45,10.51.0.0,10.51.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,45,2C0F:FC89:499::,2C0F:FC89:499:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,45,2C0F:FC89:8242::,2C0F:FC89:8242:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,45,10.236.0.0,10.236.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,45,2C0F:FC89:81F6::,2C0F:FC89:81F6:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,46,10.239.128.0,10.239.255.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,46,10.239.128.0,10.239.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,46,2C0F:FC89:58E::,2C0F:FC89:58E:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,46,2C0F:FC89:58E::,2C0F:FC89:58E:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,46,10.51.128.0,10.51.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,46,2C0F:FC89:49A::,2C0F:FC89:49A:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,46,2C0F:FC89:8243::,2C0F:FC89:8243:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,46,10.236.128.0,10.236.255.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,46,2C0F:FC89:81F7::,2C0F:FC89:81F7:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,47,10.245.0.0,10.245.127.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,47,10.245.0.0,10.245.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,47,2C0F:FC89:58F::,2C0F:FC89:58F:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,47,2C0F:FC89:58F::,2C0F:FC89:58F:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,47,10.53.0.0,10.53.127.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_ipv6,Gi_MI_IPv6,47,2C0F:FC89:8096::,2C0F:FC89:8096:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,47,2C0F:FC89:49B::,2C0F:FC89:49B:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,47,2C0F:FC89:8244::,2C0F:FC89:8244:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,47,10.158.0.0,10.158.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,47,2C0F:FC89:81F8::,2C0F:FC89:81F8:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,48,100.79.128.0,100.79.255.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,48,100.79.128.0,100.79.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,48,2C0F:FC89:590::,2C0F:FC89:590:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,48,2C0F:FC89:590::,2C0F:FC89:590:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,48,10.53.128.0,10.53.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,48,2C0F:FC89:49C::,2C0F:FC89:49C:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,48,2C0F:FC89:8245::,2C0F:FC89:8245:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,48,10.158.128.0,10.158.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,49,100.87.0.0,100.87.63.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,49,100.87.0.0,100.87.63.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,49,2C0F:FC89:591::,2C0F:FC89:591:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,49,2C0F:FC89:591::,2C0F:FC89:591:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,49,172.24.0.0,172.24.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,49,2C0F:FC89:49D::,2C0F:FC89:49D:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,49,2C0F:FC89:8246::,2C0F:FC89:8246:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,49,100.106.128.0,100.106.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,50,100.87.64.0,100.87.127.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,50,100.87.64.0,100.87.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,50,2C0F:FC89:592::,2C0F:FC89:592:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,50,2C0F:FC89:592::,2C0F:FC89:592:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,50,172.24.128.0,172.24.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,50,2C0F:FC89:49E::,2C0F:FC89:49E:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,50,2C0F:FC89:8247::,2C0F:FC89:8247:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,50,10.209.128.0,10.209.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,51,10.212.128.0,10.212.255.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,51,10.212.128.0,10.212.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,51,2C0F:FC89:593::,2C0F:FC89:593:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,51,2C0F:FC89:593::,2C0F:FC89:593:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,51,10.137.0.0,10.137.63.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,51,2C0F:FC89:49F::,2C0F:FC89:49F:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,51,2C0F:FC89:8248::,2C0F:FC89:8248:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,51,100.113.0.0,100.113.63.255
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,52,100.87.128.0,100.87.191.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,52,100.87.128.0,100.87.191.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,52,2C0F:FC89:594::,2C0F:FC89:594:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,52,2C0F:FC89:594::,2C0F:FC89:594:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,52,10.137.64.0,10.137.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,52,2C0F:FC89:4A0::,2C0F:FC89:4A0:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,52,2C0F:FC89:8249::,2C0F:FC89:8249:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,52,100.113.64.0,100.113.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,53,100.87.192.0,100.87.255.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,53,100.87.192.0,100.87.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,53,2C0F:FC89:595::,2C0F:FC89:595:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,53,2C0F:FC89:595::,2C0F:FC89:595:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,53,10.166.64.0,10.166.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,53,2C0F:FC89:4A1::,2C0F:FC89:4A1:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,53,2C0F:FC89:824A::,2C0F:FC89:824A:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,53,100.113.128.0,100.113.191.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,54,2C0F:FC89:596::,2C0F:FC89:596:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,54,2C0F:FC89:596::,2C0F:FC89:596:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,54,10.166.128.0,10.166.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,54,2C0F:FC89:4A2::,2C0F:FC89:4A2:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,54,2C0F:FC89:824B::,2C0F:FC89:824B:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,54,100.113.192.0,100.113.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,55,10.220.0.0,10.220.63.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,55,10.220.0.0,10.220.63.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,55,2C0F:FC89:597::,2C0F:FC89:597:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,55,2C0F:FC89:597::,2C0F:FC89:597:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,55,10.186.0.0,10.186.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,55,2C0F:FC89:4A3::,2C0F:FC89:4A3:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,55,2C0F:FC89:824C::,2C0F:FC89:824C:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,55,100.114.0.0,100.114.63.255
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,56,10.220.64.0,10.220.127.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,56,10.220.64.0,10.220.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,56,2C0F:FC89:598::,2C0F:FC89:598:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,56,2C0F:FC89:598::,2C0F:FC89:598:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,56,10.186.128.0,10.186.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,56,2C0F:FC89:4A4::,2C0F:FC89:4A4:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,56,2C0F:FC89:824D::,2C0F:FC89:824D:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,56,100.114.64.0,100.114.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,57,10.220.128.0,10.220.191.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,57,10.220.128.0,10.220.191.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,57,2C0F:FC89:599::,2C0F:FC89:599:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,57,2C0F:FC89:599::,2C0F:FC89:599:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,57,2C0F:FC89:4A5::,2C0F:FC89:4A5:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,57,2C0F:FC89:824E::,2C0F:FC89:824E:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,57,100.114.128.0,100.114.191.255
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,58,10.220.192.0,10.220.255.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,58,10.220.192.0,10.220.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,58,2C0F:FC89:59A::,2C0F:FC89:59A:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,58,2C0F:FC89:59A::,2C0F:FC89:59A:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,58,2C0F:FC89:47F::,2C0F:FC89:47F:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,58,100.114.192.0,100.114.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,59,2C0F:FC89:59B::,2C0F:FC89:59B:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,59,2C0F:FC89:59B::,2C0F:FC89:59B:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,59,100.112.0.0,100.112.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,60,2C0F:FC89:59C::,2C0F:FC89:59C:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,60,2C0F:FC89:59C::,2C0F:FC89:59C:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,60,100.112.128.0,100.112.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,61,2C0F:FC89:59D::,2C0F:FC89:59D:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,61,2C0F:FC89:59D::,2C0F:FC89:59D:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,61,100.105.0.0,100.105.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,62,2C0F:FC89:59E::,2C0F:FC89:59E:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,62,2C0F:FC89:59E::,2C0F:FC89:59E:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,62,100.105.128.0,100.105.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,63,2C0F:FC89:59F::,2C0F:FC89:59F:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,63,2C0F:FC89:59F::,2C0F:FC89:59F:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,63,100.106.0.0,100.106.127.255
Alex,ODG21,etisalat,alex_etisalat_ipv6,Gi_MI_IPv6,0,2C0F:FC88:4:B2::,2C0F:FC88:4:B2:FFFF:FFFF:FFFF:FFFF
Alex,ODG21,internet.etisalat,alex_internet.etisalat_ipv6,Gi_USB_IPv6,0,2C0F:FC88:4:B3::,2C0F:FC88:4:B3:FFFF:FFFF:FFFF:FFFF
Alex,ODG21,internet.etisalat.cc2,alex_internet.etisalat_ipv6,Gi_USB_IPv6,0,2C0F:FC88:4:B3::,2C0F:FC88:4:B3:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming.vip,etisalat.roaming.vip,Gi_MI_IPv4,0,10.210.255.128,10.210.255.129
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_ipv6,Gi_MI_IPv6,0,2C0F:FC89:460::,2C0F:FC89:460:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,0,10.192.0.0,10.192.127.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,0,2C0F:FC89:FA::,2C0F:FC89:FA:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,fwa.etisalat,new_rp_internet.etisalat,Gi_USB_IPv4,0,100.120.128.0,100.120.255.255
Ramsis,PDG25,internet.etisalat,new_rp_internet.etisalat,Gi_USB_IPv4,0,100.120.128.0,100.120.255.255
Ramsis,PDG25,internet.etisalat.cc2,new_rp_internet.etisalat,Gi_USB_IPv4,0,100.120.128.0,100.120.255.255
Ramsis,PDG25,fwa.etisalat,new_rp_internet.etisalat_ipv6,Gi_USB_IPv6,0,2C0F:FC89:66:8000::,2C0F:FC89:66:BFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,internet.etisalat,new_rp_internet.etisalat_ipv6,Gi_USB_IPv6,0,2C0F:FC89:66:8000::,2C0F:FC89:66:BFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,internet.etisalat.cc2,new_rp_internet.etisalat_ipv6,Gi_USB_IPv6,0,2C0F:FC89:66:8000::,2C0F:FC89:66:BFFF:FFFF:FFFF:FFFF:FFFF
